codarea,lat,long
3131109,-44.29177422466519,-18.730237144205205
3131158,-42.36866423871867,-19.407460424449095
3131208,-41.74745159863133,-19.76159250280916
3131307,-42.60216567543408,-19.436475944141176
3131406,-49.931326118210585,-18.69874051866135
3131505,-46.12991454599424,-22.02604078721659
3131604,-47.457065821263235,-19.044617411843152
3131703,-43.301823521159484,-19.600834148349044
3131802,-41.242956998618325,-18.55359559063573
3131901,-43.80968660353245,-20.253647401336824
3132008,-43.32680185340795,-16.933262288929992
3132107,-44.12465255876957,-15.178320612865182
3132206,-44.531574718080726,-20.370602725863147
3132305,-41.65947044115035,-17.411418948628565
3132404,-45.416513981376994,-22.42133668332186
3132503,-42.87761636607858,-17.85570577555341
3132602,-42.84795178924057,-21.42862239586539
3132701,-41.84518359529441,-18.159618411015444
3132800,-43.34863307528256,-19.39671679391833
3132909,-47.05159888694311,-21.076180186473277
3133006,-44.755652433774884,-22.28713439269602
3133105,-44.91942859989776,-22.32025806687106
3133204,-41.816484140730815,-19.161453406493962
3133303,-41.53228138851645,-16.58199881249154
3133402,-49.42226916556699,-19.79526416464078
3133501,-45.107900090532404,-20.458567511121032
3133600,-46.208713842519735,-22.698325879072193
3133709,-44.452821980896445,-20.210125211443493
3133758,-46.76921502544636,-20.74561613390903
3133808,-44.588980017176205,-20.078076939003427
3133907,-43.61091487687989,-20.684994010092904
3134004,-41.8349203065473,-16.58666023404859
3134103,-41.10774306358825,-19.37524040717945
3134202,-49.54599003576045,-18.99126471375434
3134301,-44.82171473692321,-21.29184848541459
3134400,-50.34525637827573,-19.71620236411762
3134509,-44.70894197626784,-21.35090640570292
3134608,-43.717711776321536,-19.440393890242778
3134707,-40.31441896595323,-16.1805108066358
3134806,-46.73510387447217,-21.025842449622573
3134905,-46.6026821647219,-22.286181147503093
3135001,-42.718538694046956,-19.63876867603217
3135050,-43.67643202076358,-15.232064916959297
3135076,-41.738580606994525,-18.464923715303648
3135100,-43.39644195608114,-15.799726693301789
3135209,-44.85066888331741,-15.320233880643867
3135308,-45.528397080256354,-20.132141413532068
3135357,-44.326094100659446,-15.944977953593165
3135407,-44.04759685859492,-20.555216353578412
3135456,-42.21352038985987,-17.16803157716923
3135506,-42.617861561081035,-20.474456268435787
3135605,-44.478159343182426,-17.210332947738124
3135704,-44.001291190439595,-19.21376491156709
3135803,-41.08153236617956,-16.389299624895166
3135902,-45.27488514534583,-22.010432401228723
3136009,-41.01546891560309,-16.771518524115194
3136108,-42.70453866593781,-19.21140722733991
3136207,-43.15744530093115,-19.840163695836424
3136306,-45.935257032994755,-17.606417674954486
3136405,-44.11096874791158,-17.67410302452633
3136504,-40.310609872387595,-15.885921996060983
3136520,-42.65826109343044,-16.900411639712598
3136553,-42.48064875897744,-18.248004664312653
3136579,-42.55259783525723,-16.54038520394045
3136603,-43.571344192691775,-19.639364050133253
3136652,-44.35311744466416,-19.957188721226526
3136702,-43.46480831631668,-21.74414981071977
3136801,-43.5637006456721,-16.840442595421326
3136900,-46.52654875096455,-21.220639023157783
3136959,-44.083441192209754,-14.385024605039012
3137007,-41.82428257975802,-17.62691092881048
3137106,-46.73657107691394,-18.10486482998478
3137205,-45.494080793299176,-20.009526992062785
3137304,-44.64431813004012,-17.00664053150093
3137403,-44.07409048749949,-20.892614773700938
3137502,-46.3346552316836,-18.769506277863186
3137536,-46.503069816104286,-17.766672314388888
3137601,-43.88687317981162,-19.629731425061127
3137700,-41.588242737529825,-20.144268838207797
3137809,-45.37730210848006,-22.003763909925453
3137908,-43.475276555978624,-20.779636370986115
3138005,-42.45097489740647,-21.357483843913197
3138104,-44.69415708848756,-17.88059629097273
3138203,-45.034711412512166,-21.26487080988363
3138302,-45.03996006892964,-19.679903966986092
3138351,-42.74184980070939,-17.07050112709761
3138401,-42.64246142450209,-21.5487003490277
3138500,-44.33431429124843,-22.016300444676524
3138609,-43.885410961523874,-21.801141811028526
3138625,-50.64797893116853,-19.405505157115442
3138658,-44.26527407678011,-15.856731661252633
3138674,-42.07361198963204,-20.4363980338256
3138682,-44.59644554813019,-16.19521368848122
3138708,-44.924513809090854,-21.540235914996686
3138807,-45.677465255274775,-19.826132158369358
3138906,-40.71905788786777,-17.08616387755435
3139003,-45.920566848548,-21.665068499178652
3139102,-44.333616248865866,-21.48364815675331
3139201,-42.11187571574146,-17.8460122940919
3139250,-42.954142923432876,-15.014107515422092
3139300,-44.09265197891171,-14.64885784329881
3139409,-42.10675857125329,-20.193311104261596
3139508,-41.93549313861492,-20.346336485826768
3139607,-41.08080533231649,-18.687255592844572
3139706,-44.66891802613781,-19.500731656313697
3139805,-43.01832240136619,-21.876773005140862
3139904,-45.31459086016976,-22.32251836133045
3140001,-43.33060048082806,-20.329678244444025
3140100,-42.07128311117621,-18.49683866949364
3140159,-44.171535491491866,-20.077901266960385
3140209,-42.95996755856312,-21.692624686419716
3140308,-42.614288260063965,-19.7069480021007
3140407,-45.17048725523887,-22.464937454037504
3140506,-45.1925020156106,-19.414583457243424
3140530,-41.842548179025606,-20.25766448935868
3140555,-40.708873776603916,-15.752729996291617
3140605,-43.048725667424165,-18.463127571608982
3140704,-44.436957796997575,-20.030019628871802
3140803,-43.309456539596155,-21.868621322690807
3140852,-43.75982354242534,-14.902960065227
3140902,-42.31707879920967,-20.307537327678528
3141009,-42.863539758873706,-15.424672646094145
3141108,-44.05183750832606,-19.521985869037472
3141207,-45.99315211658538,-19.193318601249928
3141306,-46.342886024865045,-19.988190313925127
3141405,-41.50994654919101,-16.269308335540092
3141504,-41.352983122081426,-18.630123918979056
3141603,-43.33341020890398,-21.187951769661716
3141702,-42.61144061699429,-19.25135257292318
3141801,-42.435469428926346,-17.360301100629606
3141900,-44.61568902336175,-21.6762995234323
3142007,-44.15777637411423,-16.25968677155443
3142106,-42.39851966932021,-20.85164397465297
3142205,-42.61756198552198,-21.15015517296782
3142254,-44.42134136600945,-14.750758782511726
3142304,-43.995463620910506,-20.330302489914196
3142403,-45.4058893551759,-19.841327831908426
3142502,-44.02064923664064,-18.388978654111792
3142601,-45.47846911879263,-21.73256904549309
3142700,-44.50293414377698,-14.47242984979447
3142809,-48.88737975792098,-18.845094793019765
3142908,-42.96891670282933,-15.206707279075502
3143005,-46.3277211293518,-21.313676343365028
3143104,-47.46070460910423,-18.707949667411405
3143153,-41.26524715127425,-16.87465844384501
3143203,-46.946783762944655,-21.188162429774472
3143302,-43.928408451950425,-16.62122267489963
3143401,-46.51971862509709,-22.419974868703168
3143450,-42.46859434544331,-15.191233898134609
3143500,-45.40267572028746,-18.57813689991102
3143609,-44.63666415653574,-18.634015526404458
3143708,-43.403535528703436,-19.232986615255292
3143807,-46.30541219239146,-22.632207934591417
3143906,-42.41977296546667,-21.09343985996951
3144003,-41.44686622558982,-19.921427567041015
3144102,-46.51563812822958,-21.350737281089433
3144201,-42.18833813246358,-18.47920840648512
3144300,-40.49475896279093,-17.77904456374294
3144359,-42.32215289223825,-19.178739606520914
3144375,-46.47472126444387,-16.546063027098327
3144409,-45.51514034503114,-22.13137707847429
3144508,-44.61442530250465,-21.206443040444668
3144607,-45.26316897647838,-21.228682307248594
3144656,-41.660453755796254,-15.366945664837374
3144672,-41.105458185663565,-18.488472812048947
3144706,-43.014279750412314,-19.719589080072595
3144805,-43.90344108025786,-20.072163240528102
3144904,-41.52160977562685,-18.452669496817286
3145000,-47.70702783192622,-19.26035304418608
3145059,-43.27348840849087,-15.735923069948687
3145109,-46.415585200446486,-21.096106991010082
3145208,-44.97484819323757,-19.853438515812307
3145307,-41.955615288391726,-17.37110001875289
3145356,-41.228099214985804,-17.22826732838024
3145372,-42.39893695647373,-16.01028284708025
3145406,-43.96631240822703,-21.90934544930536
3145455,-43.59693294295707,-17.47715344483142
3145505,-45.28146899399935,-22.09085209785792
3145604,-44.73530194893555,-20.750702516625623
3145703,-43.516474768342846,-21.335601754519367
3145802,-44.73655310364697,-19.708116966310484
3145851,-42.79099474881613,-20.42270148343899
3145877,-42.21084898925882,-20.512778961542256
3145901,-43.676557773165364,-20.52472297648047
3146008,-46.38257923474489,-22.255831665406465
3146107,-43.609103097729516,-20.393464106547952
3146206,-41.294477168227935,-18.04956233729737
3146255,-42.588326088907515,-16.298777198968235
3146305,-41.550663597210416,-17.036433715403383
3146404,-45.48823272326442,-18.918460093019064
3146503,-45.69493624126259,-20.38206577039829
3146552,-43.149452948708344,-15.421095810324227
3146602,-43.42450314882598,-21.28631137012412
3146701,-42.32761031563147,-21.421324299400585
3146750,-40.37095431305336,-16.788823644070288
3146909,-44.69163183325226,-19.377168846767923
3147006,-46.883275673548354,-17.17294058663867
3147105,-44.60608333674118,-19.833946316262363
3147204,-45.7485820937902,-21.565544325909585
3147303,-45.81680183783761,-22.571370717920583
3147402,-44.44995746486745,-19.276570936507582
3147501,-43.173319436408555,-19.358168857121097
3147600,-44.97008937252735,-22.405608946598093
3147709,-44.490343495272676,-20.650144801602128
3147808,-44.26409211049653,-22.186587386439598
3147907,-46.62349561094021,-20.71861900217618
3147956,-44.102219377227506,-16.080882652379266
3148004,-46.50755481282231,-18.597552066200414
3148103,-47.049276027728254,-18.969013549792336
3148202,-42.250364624654225,-21.165890759114138
3148301,-42.98254098178714,-20.8562202975786
3148400,-42.86543193221439,-18.459406119909136
3148509,-41.06061647871373,-17.47296986940828
3148608,-42.50924085161447,-18.55607447315806
3148707,-41.18478431260402,-15.955059528531189
3148756,-42.37438375949301,-20.478365410131957
3148806,-42.719248098493466,-20.595484961209824
3148905,-45.2280852329057,-20.287296305881526
3149002,-42.15817036743135,-20.82548591681593
3149101,-45.453858532207434,-22.249986628760837
3149150,-44.324275536875476,-15.627008844670952
3149200,-47.50902932336343,-19.190998340746546
3149309,-44.05206387281195,-19.639021431519186
3149408,-43.72883068122154,-21.723656285113076
3149507,-43.13025040994924,-21.82501493183586
3149606,-44.63696854179485,-19.60495393509193
3149705,-45.05928692114799,-19.939532650155357
3149804,-47.19535908878966,-19.39817237505157
3149903,-45.0646062742996,-21.073688176983225
3149952,-42.22887798362947,-19.081868977079896
3150000,-41.56515428344308,-18.332999459358884
3150109,-43.3164604089731,-21.50125164942492
3150158,-42.04421089688433,-19.75951343539493
3150208,-42.71963701104457,-20.24234761318308
3150307,-44.15543299351028,-21.48646794568119
3150406,-44.24666095901428,-20.472558035330486
3150505,-45.83203092943753,-20.531949329202437
3150539,-42.42334299273927,-19.743433194251153
3150570,-45.246673393460235,-16.050648954220744
3150604,-44.42714061124888,-20.51905122707639
3150703,-48.65954559989341,-19.940081208974807
3150802,-43.29980914743484,-20.633184412157238
3150901,-45.51608439784107,-22.55463822557174
3151008,-45.58619398498657,-22.363484419368756
3151107,-42.36548375087659,-21.679049626767647
3151206,-44.867269130478356,-17.395138012311897
3151305,-43.03003291111977,-21.262657352866363
3151404,-44.88849203907222,-19.586587548224912
3151503,-46.04953016915154,-20.44160431612113
3151602,-48.64300855520887,-20.08261669159483
3151701,-45.99216849836025,-21.807147297443528
3151800,-46.56266692515088,-21.810165690088517
3151909,-41.55391568287918,-19.58543289392151
3152006,-44.924017400306546,-19.132398160243447
3152105,-42.91585147989417,-20.41197970969865
3152131,-44.97261976939422,-16.60896856368319
3152170,-41.47231215434555,-16.837687992751007
3152204,-43.074759670162756,-15.714999403841526
3152303,-43.0819921759697,-20.662447540154623
3152402,-41.77066546775734,-17.81603689668793
3152501,-45.94033695685478,-22.265392955066552
3152600,-44.93401576479793,-22.174210869901085
3152709,-44.062886320221494,-21.096193331503525
3152808,-48.954853019503126,-19.329351030629727
3152907,-46.86207792614673,-20.78529838423883
3153004,-46.40240634223026,-19.75984670301276
3153103,-43.154430432970805,-20.767663081367413
3153202,-44.08340015297889,-18.72619498591487
3153301,-43.575430940477794,-18.6379669958151
3153400,-46.337096492696986,-18.240149301678763
3153509,-41.94644168811923,-20.434860969730096
3153608,-44.11275228163167,-19.464733601720514
3153707,-45.60146555956418,-19.280228041776358
3153806,-43.89500908940148,-20.729936159017935
3153905,-43.782971335621454,-19.98072564942466
3154002,-42.388694061322326,-20.01432892876088
3154101,-42.43131975914236,-21.519076306797427
3154150,-41.94107607959941,-20.238442181598185
3154200,-44.29246371755573,-20.83818349070332
3154309,-41.15285600601017,-19.211749603730834
3154408,-43.752236313949176,-21.085126536082708
3154457,-45.92741913983191,-16.276317298589472
3154507,-42.994001440480126,-16.055120703007812
3154606,-44.071466487057855,-19.7807780746348
3154705,-45.077040337049944,-21.147915032755357
3154804,-43.77243648923974,-20.106607409896082
3154903,-42.66221277915873,-20.140919519494343
3155009,-42.90233297475639,-20.215021003775654
3155108,-40.55560580823583,-16.67595233014996
3155207,-43.493516430568846,-20.86987714186211
3155306,-44.3443024623295,-20.26829427467424
3155405,-43.14066327796138,-21.473362806944873
3155504,-46.29828695210627,-19.24023116514068
3155603,-42.55139213755746,-15.709530946074315
3155702,-43.14952942585835,-19.970483243024322
3155801,-43.174810111192656,-21.24793274907006
3155900,-43.88122196115767,-22.042644930790807
3156007,-43.054144583933,-18.254846852265043
3156106,-44.378346744608685,-20.981716299072577
3156205,-43.0300664400785,-21.63932596076178
3156304,-42.83884076966859,-21.212332708781506
3156403,-47.56275926661752,-18.90407625924537
3156452,-42.51530268451468,-20.978116033993125
3156502,-42.23476638612469,-16.368675191560907
3156601,-40.49349708835223,-16.463817660295053
3156700,-43.77987311158272,-19.850989903996936
3156809,-43.06540247440288,-18.649373322220978
3156908,-47.26789116445791,-19.90276313904508
3157005,-42.15200397628803,-16.11135066425476
3157104,-40.028527100714726,-16.11055145357002
3157203,-43.47729599121596,-20.030394128690343
3157252,-42.10792270760133,-19.945676651343444
3157278,-43.69241315235322,-21.965338011795296
3157302,-43.5337313822961,-21.244026110131266
3157336,-44.214625981194224,-21.1207504548727
3157377,-41.790079416730244,-16.053032013728053
3157401,-42.81085805105042,-20.231633196090986
3157500,-42.40138144053829,-18.864986552084126
3157609,-45.55990855892938,-16.70133592651505
3157658,-40.65809479659408,-16.90191606254069
3157708,-47.50918363433379,-19.37893025575333
3157807,-43.83432448550796,-19.742010045434096
3157906,-42.26597586697115,-20.429387291872516
3158003,-43.04785305767857,-19.43640589416232
3158102,-40.11717904955877,-16.309060591083547
3158201,-42.32548472726484,-18.256996810267903
3158300,-45.50899848099925,-21.2721898135173
3158409,-42.55649146146718,-21.283779146244328
3158508,-43.9020689687417,-18.917617515742705
3158607,-43.182678024414216,-21.94529458561912
3158706,-44.06564124462704,-21.63720578381501
3158805,-45.063673175699705,-20.88507247989281
3158904,-41.89208165496982,-20.05532300842581
3158953,-42.51679252407532,-19.3857298412952
3159001,-43.643822503896814,-19.187988393958456
3159100,-43.671383433943944,-20.79520581197046
3159209,-46.27454399055201,-22.02409868198417
3159308,-44.099842672552214,-22.10228794139417
3159357,-42.11954384586616,-19.87587915354796
3159407,-43.930258812974394,-21.577407530685786
3159506,-41.389684555637025,-19.410624359364615
3159605,-45.68303396570657,-22.238318875844683
3159704,-45.99760965495148,-19.56217845125744
3159803,-50.275050152821635,-18.988822793326747
3159902,-44.94281868431891,-20.915856069767543
3160009,-42.81066994794194,-21.75336322066047
3160108,-42.6038227101646,-20.321623776118926
3160207,-43.26703810248078,-18.476161837388943
3160306,-40.27747932774625,-16.50203267698311
3160405,-45.29092561799585,-20.08262435673594
3160454,-42.66131896605419,-15.286290450785907
3160504,-43.251686448031805,-19.24170718217306
3160603,-44.174462492874746,-18.389735578361403
3160702,-43.52812722478778,-21.458241165471556
3160801,-45.07296586438446,-21.56715875118708
3160900,-43.97111283790354,-20.626474852808013
3160959,-42.02856406953974,-19.52189910168259
3161007,-42.905062389946345,-19.906332395900538
3161056,-41.44792058904772,-18.568499764390275
3161106,-44.860511472801285,-15.89845035165223
3161205,-44.99479570706814,-20.715583598050703
3161304,-49.860216247287305,-19.796822555596986
3161403,-42.28198967687339,-20.79413457356315
3161502,-42.82229371761856,-20.90876101035552
3161601,-42.309094689639636,-18.89624073614839
3161650,-41.366047311948286,-18.9172463900291
3161700,-45.54588273129819,-18.176919128275745
3161809,-44.82970563729054,-19.982927289783554
3161908,-43.320861316961555,-19.816831778808005
3162005,-45.59586410321502,-21.911720807664
3162104,-46.00120975932774,-19.36045557131694
3162203,-46.43813765394365,-20.576895569974344
3162252,-44.33791308330334,-16.859796566066926
3162302,-45.92125740733369,-21.94458838918566
3162401,-43.89338155588751,-15.908200712158978
3162450,-44.23055704293765,-14.892837510941668
3162500,-44.273483994804636,-21.263626872513676
3162559,-42.15368083600709,-20.370625302858922
3162575,-41.169071111222,-18.75263673307555
3162609,-42.171089676973445,-19.355700954884604
3162658,-44.52615911713061,-16.55377770721482
3162708,-41.97607019284617,-15.344466194022482
3162807,-42.777043347454025,-18.5142876644309
3162906,-43.00302317889404,-21.58406926442988
3162922,-44.247779914042326,-20.072132554293358
3162948,-46.242810866272755,-20.745554703281908
3162955,-43.99183491897927,-19.69641477905109
3163003,-42.12453902870408,-18.316605507092035
3163102,-44.56420856727918,-19.698348200157838
3163201,-45.51846799253362,-22.330183355354187
3163300,-41.375680708660255,-18.398279361145665
3163409,-42.693570135273305,-19.9302565761053
3163508,-42.66234784618846,-18.24363230070438
3163607,-41.771221858361265,-20.01770523057824
3163706,-45.03951702439204,-22.114537807437525
3163805,-42.71383458361287,-20.73004936092275
3163904,-46.64170069059243,-21.129302712666618
3164001,-42.56964974387174,-20.051274665097193
3164100,-42.59472489198655,-18.3499216041246
3164209,-45.405990885736166,-16.390135384079763
3164308,-46.51406137199347,-20.186832193528137
3164407,-45.776300313120686,-22.162155877220645
3164431,-42.60249830391038,-21.028510998596353
3164472,-41.955702429382015,-19.509685461063068
3164506,-42.544701484069726,-18.062078621593155
3164605,-45.04337130991295,-20.249613917168656
3164704,-47.004770057815904,-20.92178199086691
3164803,-43.22393838270126,-19.298681429564162
3164902,-45.026066396419,-22.22178439723693
3165008,-44.56055531473242,-20.93956772433331
3165107,-47.1284041766385,-20.785679599934454
3165206,-44.96506488957831,-21.73317704360672
3165305,-44.47323005524317,-21.664700626133364
3165404,-45.85235644751027,-22.784499867155034
3165503,-42.40829274294999,-18.777757633924914
3165537,-44.11949967193063,-20.056752754529725
3165552,-42.156123351136706,-17.623539198532406
3165560,-42.82562564328648,-20.079679842415306
3165578,-46.2148666515595,-22.558923779342443
3165602,-42.91131669837603,-21.768922472529507
3165701,-43.10595422025769,-20.9028771291542
3165800,-46.14145104381695,-22.155080203069176
3165909,-43.241858675576196,-17.85524599667573
3166006,-43.34767805795609,-20.79886114562718
3166105,-43.078374127529706,-18.912848976341998
3166204,-43.59749914807885,-21.03193793819931
3166303,-42.45892542718988,-20.492618284673323
3166402,-44.45885902638173,-21.917716209188647
3166501,-43.20753927720508,-18.387636757563495
3166600,-45.77831487127902,-19.384183622112705
3166709,-40.26435900403229,-17.7859532321663
3166808,-46.653242477922156,-19.158131216807817
3166907,-46.09107908336536,-21.55226019844876
3166956,-42.860795305265675,-15.85729319598087
3167004,-44.537600125292705,-21.83155691079963
3167103,-43.402213766298004,-18.536217376618634
3167202,-44.254713613533674,-19.4377200661001
3167301,-43.20363526108962,-21.143168683646888
3167400,-45.807968502087206,-22.036879043012473
3167509,-43.2928317039534,-21.963707073127683
3167608,-41.987823102410665,-19.997848072348624
3167707,-42.14732226418871,-19.217540158947727
3167806,-45.02569742228903,-22.02613420267003
3167905,-43.25704852131231,-21.367374614944797
3168002,-42.056431372687655,-15.824724191024938
3168051,-41.61166082542906,-19.73922293626401
3168101,-46.866541388466985,-19.915590931720963
3168200,-46.15954175870086,-19.875940387388717
3168309,-43.68401569773231,-19.634783714128965
3168408,-41.902540394165634,-19.30063433977318
3168507,-42.85930694701822,-20.63286984942426
3168606,-41.383378972498804,-17.71466609408392
3168705,-42.600836733229634,-19.55590268482013
3168804,-44.1551982323561,-21.117692566904918
3168903,-45.82333860672918,-18.85910357602966
3169000,-43.02470513119599,-21.17948286167064
3169059,-46.15039656570078,-22.355638474441328
3169109,-46.38334005306622,-22.707246196411315
3169208,-42.065960458613496,-20.881615321724034
3169307,-45.20670774394818,-21.6863052770392
3169356,-45.067490274094325,-18.296525923856404
3169406,-45.49470758918165,-21.3919876022432
3169505,-41.703675621268815,-19.01533237750806
3169604,-48.75455687616331,-18.53550361034014
3169703,-42.839552232572196,-17.244812782743974
3169802,-45.79925479327871,-21.885287322099384
3169901,-42.96521111509965,-21.105117504826357
3170008,-44.84706659358218,-16.364021544154202
3170057,-42.07089543667672,-19.65931299814318
3170107,-47.97655626334764,-19.583154635400867
3170206,-48.3314580009788,-19.02838933384298
3170305,-40.663727633204516,-17.27462996458742
3170404,-46.819793125148216,-16.375528225969795
3170438,-50.34320286726507,-19.408696431589505
3170479,-46.31963958766011,-16.090906615111567
3170503,-42.73354573698003,-20.32666998095663
3170529,-45.572439046975035,-16.02651370506547
3170578,-42.318520886863396,-19.601132373722617
3170602,-46.334585248434976,-20.43244173433134
3170651,-42.29933241860281,-15.3420771419928
3170701,-45.412043677957136,-21.55545592156955
3170750,-45.93435636626005,-18.465705041870514
3170800,-44.7277680699834,-17.49389556580422
3170909,-43.93588358163199,-15.641027200666581
3171006,-46.86827423164618,-17.86819224854313
3171030,-43.6291408130902,-15.540059891665209
3171071,-42.727677331051375,-17.48564050412936
3171105,-48.33949542380747,-19.60235343263878
3171154,-42.2552575998889,-20.038060040292102
3171204,-43.94442264747315,-19.732043634334506
3171303,-42.88614722956944,-20.740090565062317
3171402,-42.28073170075064,-20.911721939356624
3171501,-41.925595019306215,-18.610063673158702
3171600,-42.34080412031662,-16.713930169113013
3171709,-45.11028344675534,-22.341578507023918
3171808,-42.67172326199733,-18.790159777527887
3171907,-42.31714682464735,-18.449904231593298
3172004,-42.83934755422127,-21.0103368727428
3172103,-42.55677222643382,-21.757984880511763
3172202,-45.402307913648016,-22.555207975946676
3200102,-41.12462061366753,-20.089477068986604
3200136,-40.7474936996328,-18.970767909745874
3200169,-40.996390713445535,-18.517847671229973
3200201,-41.51434318434629,-20.719664667259355
3200300,-40.82562283155588,-20.563137611292877
3200359,-40.98604421606428,-19.021616723070174
3200409,-40.68448556352996,-20.718443662444535
3200508,-41.55286794643642,-21.072106378110586
3200607,-40.175543658516084,-19.76709344398437
3200706,-41.18477306928372,-20.96326657139085
3200805,-40.98300570825035,-19.57285230969962
3200904,-40.831141175524316,-18.664912423342678
3201001,-40.33062543047654,-18.485570897067497
3201100,-41.63170629026112,-21.084208807594646
3201159,-41.297536425962264,-20.12781804108807
3201209,-41.18996595983429,-20.766154227352093
3201308,-40.44178093268954,-20.28880289317786
3201407,-41.203135226971625,-20.55234474250551
3201506,-40.656248312300825,-19.48719121224876
3201605,-39.83338882642361,-18.44314989008417
3201704,-41.264724538040085,-20.374063226368616
3201803,-41.72689533424037,-20.584690911070407
3201902,-40.84654217361217,-20.306798677559165
3202009,-41.81177995849342,-20.636262754528232
3202108,-40.81033254024354,-18.264185995313646
3202207,-40.34696348844619,-19.975369489995295
3202256,-40.49973349529386,-19.20370859711422
3202306,-41.70422445134756,-20.766215390577
3202405,-40.54626007324082,-20.584896949293565
3202454,-41.54752032642498,-20.249670212208912
3202504,-40.42013029818941,-19.838791142131335
3202553,-41.69034176272418,-20.488443308603667
3202603,-40.85691824650574,-20.75435499018259
3202652,-41.632976041763676,-20.32806701530546
3202702,-40.86498430008524,-19.726056155771936
3202801,-40.94647193434376,-20.96752391190428
3202900,-40.8897843877081,-19.949086937558793
3203007,-41.65723207805275,-20.350600490330052
3203056,-40.00270331704416,-18.949030518666017
3203106,-41.39068757879319,-20.80019203434205
3203130,-40.435359581361126,-19.71543334018392
3203163,-41.05702794009402,-19.871194130080415
3203205,-40.030646624216736,-19.38412768298818
3203304,-41.071911680012875,-18.87761260734406
3203320,-40.893680029837135,-21.102429254952323
3203346,-40.77079828249367,-20.428636494583486
3203353,-40.522871683652156,-19.427026627598174
3203403,-41.37550171640427,-21.08731977900217
3203502,-40.27606347516783,-18.139457190589326
3203601,-40.511827942868905,-18.01570177744308
3203700,-41.43482542854629,-20.42742216029203
3203809,-41.344189105332596,-20.936612316255424
3203908,-40.5232924298552,-18.699175338933486
3204005,-40.82045244066485,-19.148341638991884
3204054,-40.038789323124426,-18.17996575650083
3204104,-40.1973176350424,-18.37036607392331
3204203,-40.771275441087894,-20.838755124260082
3204252,-40.515339434234555,-18.253938786449556
3204302,-41.068589995262805,-21.144509983022846
3204351,-40.3082078235849,-19.230649866761542
3204401,-40.91691793861269,-20.820673124409065
3204500,-40.53593063220954,-20.12012869362268
3204559,-40.802486882479435,-20.082490257875776
3204609,-40.63279622859893,-19.87778824499681
3204658,-40.56933049344361,-19.123638928070374
3204708,-40.50681616055056,-18.952835600153538
3204807,-41.654263869333825,-20.984238463147722
3204906,-40.02083003564566,-18.748968566836385
3204955,-40.680743776298236,-19.71934039790086
3205002,-40.3008241937434,-20.12927857931888
3205010,-40.14738097316391,-19.072586241237516
3205036,-41.00189356718404,-20.650144747794474
3205069,-41.13979825785013,-20.37294336650333
3205101,-40.512663281130656,-20.400716714761764
3205150,-40.62502302211017,-18.6150003824418
3205176,-40.3308531099424,-18.967098514033825
3205200,-40.37878790681666,-20.43434405129651
3205309,-40.29805001491436,-20.279161186596262
3300100,-44.35571976255413,-22.977808375124358
3300159,-42.13604094680977,-21.652461557697027
3300209,-42.29281235291781,-22.755178464228564
3300225,-43.12173170561373,-22.237244227286553
3300233,-41.96099987831513,-22.778974994535833
3300258,-42.17921518977559,-22.91822701677289
3300308,-43.91380108070419,-22.425685529973276
3300407,-44.18854805457,-22.506248976888863
3300456,-43.37652733601286,-22.730069482661303
3300506,-42.373183966587405,-22.19929622932405
3300605,-41.682492368149845,-21.124251682138762
3300704,-42.056249937537665,-22.709072986669824
3300803,-42.72823158623878,-22.51644417631301
3300902,-41.91509008149907,-21.497419988740887
3300936,-41.65029323767733,-22.19676311400544
3300951,-43.25869699264907,-22.044622004207994
3301009,-41.404056006884296,-21.748122405537583
3301108,-42.33327322197932,-21.868658834425876
3301157,-41.500977169713615,-21.525420240001807
3301207,-42.56410629382861,-21.892998117583037
3301306,-42.140714623666625,-22.482069086349902
3301405,-41.845740754502586,-22.135544247346928
3301504,-42.34568427565223,-22.05576015742308
3301603,-42.49797145761614,-22.056060391245797
3301702,-43.29876003140344,-22.633949826232932
3301801,-43.63231412609894,-22.504484936545836
3301850,-42.964644891569016,-22.586835843942392
3301876,-42.217473927988124,-22.8271409466748
3301900,-42.852891265540286,-22.74988889166258
3302007,-43.81011023588826,-22.8376490351506
3302056,-41.65460788711263,-21.423834888236232
3302106,-42.0819406483621,-21.72747847978358
3302205,-41.88928099577435,-21.225442754201172
3302254,-44.586415306052814,-22.440456043229286
3302270,-43.61127335666501,-22.66187797293718
3302304,-42.13532338879117,-21.247772639351595
3302403,-41.97393295364751,-22.295293897527092
3302452,-42.276601174566224,-22.025094043844692
3302502,-43.11184142216148,-22.612167928120368
3302601,-44.03843970181612,-22.953452481710823
3302700,-42.813677439980864,-22.914216492127604
3302809,-43.73922154917205,-22.52182993873846
3302858,-43.44845692891829,-22.798889195640662
3302908,-43.472926075793985,-22.506145239113074
3303005,-42.15201735065453,-21.394954194459586
3303104,-41.929278007074274,-21.040369718513766
3303203,-43.42547628434176,-22.819888835837457
3303302,-43.04824258191172,-22.91477874834102
3303401,-42.49713939650168,-22.318883900414416
3303500,-43.50273095893326,-22.68638111951128
3303609,-43.72016732842105,-22.616154046500412
3303708,-43.30291636962516,-22.183403870377628
3303807,-44.70875960006233,-23.149105370533817
3303856,-43.40234572798371,-22.3669043355216
3303906,-43.15724806920174,-22.39937706531484
3303955,-43.995018666570815,-22.546707215247764
3304003,-43.897968675628476,-22.634082201926816
3304102,-41.968417848305116,-20.906489576594605
